Semana,Almacen,Producto,Cantidad
2023-02-20 00:00:00,030,CA161621,2.0
2023-02-20 00:00:00,025,CA161621,7.0
2023-02-20 00:00:00,032,CA161621,4.0
2023-02-20 00:00:00,ALM,CA161621,13.0
2023-02-27 00:00:00,025,CA161621,205.0
2023-02-27 00:00:00,202,CA161621,8.0
2023-02-27 00:00:00,026,CA161621,5.0
2023-02-27 00:00:00,202,CA161621,16.0
2023-02-27 00:00:00,025,CA161621,1.0
2023-03-06 00:00:00,202,CA161621,9.0
2023-03-06 00:00:00,003,CA161621,36.0
2023-03-06 00:00:00,025,CA161621,13.0
2023-03-06 00:00:00,019,CA161621,4.0
2023-03-13 00:00:00,003,CA161621,1.0
2023-03-13 00:00:00,032,CA161621,7.0
2023-03-13 00:00:00,011,CA161621,9.0
2023-03-13 00:00:00,007,CA161621,53.0
2023-03-13 00:00:00,ALM,CA161621,2.0
2023-03-20 00:00:00,032,CA161621,2.0
2023-03-20 00:00:00,007,CA161621,10.0
2023-03-20 00:00:00,032,CA161621,5.0
2023-03-20 00:00:00,025,CA161621,6.0
2023-03-20 00:00:00,007,CA161621,3.0
2023-03-27 00:00:00,032,CA161621,3.0
2023-03-27 00:00:00,003,CA161621,8.0
2023-03-27 00:00:00,007,CA161621,5.0
2023-04-03 00:00:00,011,CA161621,85.0
2023-04-03 00:00:00,026,CA161621,2.0
2023-04-03 00:00:00,011,CA161621,7.0
2023-04-03 00:00:00,003,CA161621,2.0
2023-04-10 00:00:00,011,CA161621,1.0
2023-04-10 00:00:00,003,CA161621,2.0
2023-04-10 00:00:00,011,CA161621,1.0
2023-04-10 00:00:00,025,CA161621,5.0
2023-04-17 00:00:00,019,CA161621,31.0
2023-04-17 00:00:00,011,CA161621,1.0
2023-04-17 00:00:00,025,CA161621,83.0
2023-04-17 00:00:00,030,CA161621,4.0
2023-04-24 00:00:00,011,CA161621,1.0
2023-04-24 00:00:00,030,CA161621,8.0
2023-04-24 00:00:00,025,CA161621,6.0
2023-04-24 00:00:00,003,CA161621,2.0
2023-05-01 00:00:00,032,CA161621,3.0
2023-05-01 00:00:00,030,CA161621,5.0
2023-05-08 00:00:00,011,CA161621,1.0
2023-05-08 00:00:00,019,CA161621,3.0
2023-05-08 00:00:00,003,CA161621,14.0
2023-05-08 00:00:00,025,CA161621,12.0
2023-05-15 00:00:00,ALM,CA161621,10.0
2023-05-15 00:00:00,011,CA161621,4.0
2023-05-15 00:00:00,011,CA161621,2.0
2023-05-15 00:00:00,011,CA161621,14.0
2023-05-15 00:00:00,023,CA161621,1.0
2023-05-22 00:00:00,007,CA161621,6.0
2023-05-22 00:00:00,025,CA161621,2.0
2023-05-22 00:00:00,026,CA161621,32.0
2023-05-22 00:00:00,019,CA161621,2.0
2023-05-22 00:00:00,032,CA161621,2.0
2023-05-29 00:00:00,ALM,CA161621,49.0
2023-05-29 00:00:00,030,CA161621,4.0
2023-05-29 00:00:00,025,CA161621,1.0
2023-05-29 00:00:00,032,CA161621,1.0
2023-05-29 00:00:00,003,CA161621,4.0
2023-05-29 00:00:00,015,CA161621,1.0
2023-06-05 00:00:00,032,CA161621,1.0
2023-06-05 00:00:00,011,CA161621,3.0
2023-06-05 00:00:00,011,CA161621,2.0
2023-06-05 00:00:00,025,CA161621,7.0
2023-06-05 00:00:00,ALM,CA161621,3.0
2023-06-12 00:00:00,025,CA161621,57.0
2023-06-12 00:00:00,025,CA161621,5.0
2023-06-12 00:00:00,025,CA161621,7.0
2023-06-12 00:00:00,007,CA161621,3.0
2023-06-12 00:00:00,025,CA161621,55.0
2023-06-19 00:00:00,015,CA161621,1.0
2023-06-19 00:00:00,007,CA161621,5.0
2023-06-19 00:00:00,032,CA161621,2.0
2023-06-19 00:00:00,011,CA161621,3.0
2023-06-19 00:00:00,011,CA161621,1.0
2023-06-26 00:00:00,011,CA161621,3.0
2023-06-26 00:00:00,011,CA161621,1.0
2023-06-26 00:00:00,011,CA161621,4.0
2023-06-26 00:00:00,018,CA161621,4.0
2023-07-03 00:00:00,011,CA161621,2.0
2023-07-03 00:00:00,025,CA161621,5.0
2023-07-03 00:00:00,030,CA161621,3.0
2023-07-03 00:00:00,011,CA161621,3.0
2023-07-10 00:00:00,ALM,CA161621,1.0
2023-07-10 00:00:00,032,CA161621,6.0
2023-07-10 00:00:00,011,CA161621,9.0
2023-07-10 00:00:00,015,CA161621,2.0
2023-07-17 00:00:00,007,CA161621,52.0
2023-07-17 00:00:00,007,CA161621,3.0
2023-07-17 00:00:00,011,CA161621,2.0
2023-07-24 00:00:00,011,CA161621,1.0
2023-07-24 00:00:00,019,CA161621,3.0
2023-07-24 00:00:00,010,CA161621,2.0
2023-07-24 00:00:00,025,CA161621,103.0
2023-07-24 00:00:00,019,CA161621,2.0
2023-07-31 00:00:00,011,CA161621,5.0
2023-07-31 00:00:00,015,CA161621,9.0
2023-07-31 00:00:00,030,CA161621,7.0
2023-07-31 00:00:00,030,CA161621,6.0
2023-07-31 00:00:00,011,CA161621,5.0
2023-08-07 00:00:00,007,CA161621,2.0
2023-08-07 00:00:00,202,CA161621,3.0
2023-08-07 00:00:00,ALM,CA161621,105.0
2023-08-07 00:00:00,011,CA161621,1.0
2023-08-14 00:00:00,011,CA161621,1.0
2023-08-14 00:00:00,202,CA161621,2.0
2023-08-21 00:00:00,025,CA161621,4.0
2023-08-21 00:00:00,007,CA161621,2.0
2023-08-21 00:00:00,011,CA161621,2.0
2023-08-21 00:00:00,011,CA161621,2.0
2023-08-28 00:00:00,011,CA161621,2.0
2023-08-28 00:00:00,019,CA161621,1.0
2023-08-28 00:00:00,011,CA161621,4.0
2023-09-04 00:00:00,026,CA161621,1.0
2023-09-04 00:00:00,025,CA161621,2.0
2023-09-11 00:00:00,003,CA161621,3.0
2023-09-11 00:00:00,ALM,CA161621,32.0
2023-09-11 00:00:00,ALM,CA161621,30.0
2023-09-11 00:00:00,025,CA161621,3.0
2023-09-11 00:00:00,ALM,CA161621,5.0
2023-09-18 00:00:00,025,CA161621,1.0
2023-09-18 00:00:00,003,CA161621,2.0
2023-09-18 00:00:00,ALM,CA161621,3.0
2023-09-18 00:00:00,019,CA161621,2.0
2023-09-25 00:00:00,025,CA161621,23.0
2023-09-25 00:00:00,011,CA161621,4.0
2023-09-25 00:00:00,030,CA161621,5.0
2023-09-25 00:00:00,019,CA161621,3.0
2023-10-02 00:00:00,019,CA161621,1.0
2023-10-02 00:00:00,ALM,CA161621,10.0
2023-10-02 00:00:00,019,CA161621,6.0
2023-10-02 00:00:00,011,CA161621,3.0
2023-10-09 00:00:00,019,CA161621,20.0
2023-10-09 00:00:00,025,CA161621,4.0
2023-10-09 00:00:00,007,CA161621,3.0
2023-10-09 00:00:00,019,CA161621,6.0
2023-10-16 00:00:00,011,CA161621,3.0
2023-10-16 00:00:00,011,CA161621,32.0
2023-10-16 00:00:00,011,CA161621,4.0
2023-10-23 00:00:00,015,CA161621,4.0
2023-10-23 00:00:00,011,CA161621,4.0
2023-10-23 00:00:00,011,CA161621,13.0
2023-10-23 00:00:00,025,CA161621,6.0
2023-10-23 00:00:00,032,CA161621,52.0
2023-10-30 00:00:00,019,CA161621,36.0
2023-10-30 00:00:00,007,CA161621,1.0
2023-11-06 00:00:00,122,CA161621,3.0
2023-11-06 00:00:00,011,CA161621,1.0
2023-11-06 00:00:00,026,CA161621,2.0
2023-11-13 00:00:00,007,CA161621,52.0
2023-11-13 00:00:00,032,CA161621,6.0
2023-11-13 00:00:00,011,CA161621,41.0
2023-11-13 00:00:00,019,CA161621,1.0
2023-11-20 00:00:00,028,CA161621,18.0
2023-11-20 00:00:00,026,CA161621,4.0
2023-11-20 00:00:00,028,CA161621,34.0
2023-11-20 00:00:00,026,CA161621,5.0
2023-11-27 00:00:00,015,CA161621,4.0
2023-11-27 00:00:00,025,CA161621,7.0
2023-11-27 00:00:00,025,CA161621,5.0
2023-11-27 00:00:00,025,CA161621,16.0
2023-11-27 00:00:00,ALM,CA161621,2.0
2023-12-04 00:00:00,028,CA161621,3.0
2023-12-04 00:00:00,025,CA161621,2.0
2023-12-04 00:00:00,025,CA161621,5.0
2023-12-11 00:00:00,025,CA161621,8.0
2023-12-11 00:00:00,028,CA161621,3.0
2023-12-11 00:00:00,015,CA161621,4.0
2023-12-11 00:00:00,028,CA161621,10.0
2023-12-11 00:00:00,028,CA161621,3.0
2023-12-18 00:00:00,019,CA161621,1.0
2023-12-18 00:00:00,026,CA161621,9.0
2023-12-18 00:00:00,025,CA161621,52.0
2023-12-18 00:00:00,019,CA161621,4.0
2023-12-18 00:00:00,007,CA161621,10.0
2023-12-18 00:00:00,007,CA161621,2.0
2023-12-25 00:00:00,025,CA161621,3.0
2023-12-25 00:00:00,028,CA161621,3.0
2023-12-25 00:00:00,007,CA161621,5.0
2023-12-25 00:00:00,015,CA161621,4.0
2023-12-25 00:00:00,019,CA161621,1.0
2024-01-01 00:00:00,011,CA161621,101.0
2024-01-01 00:00:00,ALM,CA161621,4.0
2024-01-01 00:00:00,026,CA161621,6.0
2024-01-08 00:00:00,025,CA161621,8.0
2024-01-08 00:00:00,025,CA161621,9.0
2024-01-08 00:00:00,011,CA161621,3.0
2024-01-08 00:00:00,007,CA161621,6.0
2024-01-08 00:00:00,015,CA161621,13.0
2024-01-15 00:00:00,003,CA161621,5.0
2024-01-15 00:00:00,011,CA161621,8.0
2024-01-15 00:00:00,025,CA161621,7.0
2024-01-15 00:00:00,ALM,CA161621,10.0
2024-01-15 00:00:00,015,CA161621,5.0
2024-01-15 00:00:00,ALM,CA161621,1.0
2024-01-22 00:00:00,025,CA161621,5.0
2024-01-22 00:00:00,ALM,CA161621,11.0
2024-01-22 00:00:00,032,CA161621,5.0
2024-01-22 00:00:00,011,CA161621,7.0
2024-01-22 00:00:00,ALM,CA161621,4.0
2024-01-22 00:00:00,025,CA161621,5.0
2024-01-29 00:00:00,ALM,CA161621,56.0
2024-01-29 00:00:00,032,CA161621,8.0
2024-01-29 00:00:00,007,CA161621,11.0
2024-01-29 00:00:00,011,CA161621,6.0
2024-02-05 00:00:00,007,CA161621,2.0
2024-02-05 00:00:00,023,CA161621,17.0
2024-02-05 00:00:00,015,CA161621,9.0
2024-02-05 00:00:00,202,CA161621,27.0
2024-02-05 00:00:00,ALM,CA161621,2.0
2024-02-05 00:00:00,202,CA161621,2.0
2024-02-12 00:00:00,019,CA161621,10.0
2024-02-12 00:00:00,025,CA161621,11.0
2024-02-12 00:00:00,032,CA161621,11.0
2024-02-12 00:00:00,015,CA161621,7.0
2024-02-12 00:00:00,019,CA161621,1.0
2024-02-12 00:00:00,007,CA161621,1.0
2024-02-19 00:00:00,007,CA161621,6.0
2024-02-19 00:00:00,015,CA161621,10.0
2024-02-19 00:00:00,007,CA161621,3.0
2024-02-19 00:00:00,011,CA161621,4.0
2024-02-19 00:00:00,202,CA161621,108.0
2024-02-26 00:00:00,025,CA161621,9.0
2024-02-26 00:00:00,030,CA161621,3.0
2024-02-26 00:00:00,025,CA161621,11.0
2024-02-26 00:00:00,026,CA161621,11.0
2024-02-26 00:00:00,202,CA161621,10.0
2024-03-04 00:00:00,202,CA161621,10.0
2024-03-04 00:00:00,025,CA161621,10.0
2024-03-04 00:00:00,007,CA161621,3.0
2024-03-04 00:00:00,011,CA161621,5.0
2024-03-04 00:00:00,ALM,CA161621,31.0
2024-03-04 00:00:00,007,CA161621,2.0
2024-03-11 00:00:00,018,CA161621,4.0
2024-03-11 00:00:00,007,CA161621,1.0
2024-03-11 00:00:00,025,CA161621,7.0
2024-03-11 00:00:00,007,CA161621,12.0
2024-03-18 00:00:00,007,CA161621,56.0
2024-03-18 00:00:00,007,CA161621,12.0
2024-03-18 00:00:00,010,CA161621,9.0
2024-03-18 00:00:00,025,CA161621,7.0
2024-03-18 00:00:00,030,CA161621,6.0
2024-03-25 00:00:00,026,CA161621,5.0
2024-03-25 00:00:00,007,CA161621,4.0
2024-03-25 00:00:00,026,CA161621,4.0
2024-03-25 00:00:00,003,CA161621,1.0
2024-03-25 00:00:00,019,CA161621,2.0
2024-04-01 00:00:00,018,CA161621,3.0
2024-04-01 00:00:00,026,CA161621,3.0
2024-04-01 00:00:00,007,CA161621,4.0
2024-04-01 00:00:00,007,CA161621,6.0
2024-04-08 00:00:00,003,CA161621,1.0
2024-04-08 00:00:00,018,CA161621,5.0
2024-04-08 00:00:00,007,CA161621,4.0
2024-04-08 00:00:00,202,CA161621,4.0
2024-04-08 00:00:00,032,CA161621,3.0
2024-04-15 00:00:00,025,CA161621,9.0
2024-04-15 00:00:00,025,CA161621,5.0
2024-04-15 00:00:00,ALM,CA161621,56.0
2024-04-15 00:00:00,007,CA161621,8.0
2024-04-22 00:00:00,018,CA161621,2.0
2024-04-22 00:00:00,018,CA161621,12.0
2024-04-22 00:00:00,007,CA161621,1.0
2024-04-22 00:00:00,025,CA161621,6.0
2024-04-22 00:00:00,010,CA161621,7.0
2024-04-29 00:00:00,011,CA161621,2.0
2024-04-29 00:00:00,011,CA161621,5.0
2024-04-29 00:00:00,025,CA161621,31.0
2024-04-29 00:00:00,025,CA161621,1.0
2024-05-06 00:00:00,032,CA161621,2.0
2024-05-06 00:00:00,011,CA161621,1.0
2024-05-06 00:00:00,007,CA161621,3.0
2024-05-06 00:00:00,007,CA161621,2.0
2024-05-13 00:00:00,025,CA161621,13.0
2024-05-13 00:00:00,ALM,CA161621,9.0
2024-05-13 00:00:00,019,CA161621,9.0
2024-05-13 00:00:00,007,CA161621,10.0
2024-05-13 00:00:00,011,CA161621,2.0
2024-05-13 00:00:00,007,CA161621,2.0
2024-05-20 00:00:00,030,CA161621,1.0
2024-05-20 00:00:00,025,CA161621,3.0
2024-05-20 00:00:00,032,CA161621,1.0
2024-05-20 00:00:00,025,CA161621,3.0
2024-05-20 00:00:00,018,CA161621,6.0
2024-05-20 00:00:00,007,CA161621,2.0
2024-05-27 00:00:00,025,CA161621,1.0
2024-05-27 00:00:00,007,CA161621,17.0
2024-05-27 00:00:00,ALM,CA161621,301.0
2024-05-27 00:00:00,015,CA161621,1.0
2024-06-03 00:00:00,025,CA161621,6.0
2024-06-03 00:00:00,025,CA161621,5.0
2024-06-03 00:00:00,007,CA161621,6.0
2024-06-03 00:00:00,011,CA161621,5.0
2024-06-03 00:00:00,ALM,CA161621,53.0
2024-06-10 00:00:00,007,CA161621,4.0
2024-06-10 00:00:00,025,CA161621,7.0
2024-06-10 00:00:00,003,CA161621,10.0
2024-06-10 00:00:00,018,CA161621,7.0
2024-06-17 00:00:00,007,CA161621,7.0
2024-06-17 00:00:00,007,CA161621,8.0
2024-06-17 00:00:00,015,CA161621,1.0
2024-06-24 00:00:00,025,CA161621,3.0
2024-06-24 00:00:00,011,CA161621,2.0
2024-06-24 00:00:00,011,CA161621,6.0
2024-06-24 00:00:00,032,CA161621,6.0
2024-06-24 00:00:00,007,CA161621,1.0
2023-06-05 00:00:00,ALM,CA161622,2.0
2023-07-10 00:00:00,ALM,CA161622,20.0
2023-07-24 00:00:00,ALM,CA161622,50.0
2024-03-18 00:00:00,ALM,CA161622,20.0
2023-06-05 00:00:00,ALM,CA161623,2.0
2023-07-10 00:00:00,ALM,CA161623,30.0
2023-07-24 00:00:00,ALM,CA161623,100.0
2023-12-18 00:00:00,026,CA161623,4.0
2024-03-18 00:00:00,ALM,CA161623,40.0
2024-04-08 00:00:00,026,CA161623,3.0
2024-05-13 00:00:00,ALM,CA161623,100.0
2023-11-13 00:00:00,ALM,CA161625,30.0
2024-01-29 00:00:00,ALM,CA161625,1.0
2022-06-13 00:00:00,ALM,CA162209,10.0
2022-01-10 00:00:00,023,CA162212,1.0
2022-02-07 00:00:00,alm,CA162212,1.0
2022-02-28 00:00:00,019,CA162212,2.0
2022-03-14 00:00:00,026,CA162212,1.0
2022-03-14 00:00:00,alm,CA162212,1.0
2022-03-28 00:00:00,026,CA162212,1.0
2022-03-28 00:00:00,026,CA162212,2.0
2022-03-28 00:00:00,alm,CA162212,1.0
2022-04-11 00:00:00,026,CA162212,1.0
2022-04-18 00:00:00,alm,CA162212,1.0
2022-04-18 00:00:00,026,CA162212,1.0
2022-04-25 00:00:00,026,CA162212,1.0
2022-05-09 00:00:00,alm,CA162212,1.0
2022-05-09 00:00:00,alm,CA162212,3.0
2022-05-09 00:00:00,026,CA162212,4.0
2022-05-23 00:00:00,026,CA162212,1.0
2022-05-30 00:00:00,ALM,CA162212,20.0
2022-06-06 00:00:00,026,CA162212,1.0
2022-06-06 00:00:00,026,CA162212,11.0
2022-06-06 00:00:00,026,CA162212,1.0
2022-06-06 00:00:00,ALM,CA162212,5.0
2022-06-13 00:00:00,ALM,CA162212,20.0
2022-06-13 00:00:00,026,CA162212,1.0
2022-06-27 00:00:00,026,CA162212,1.0
2022-07-04 00:00:00,019,CA162212,1.0
2022-07-11 00:00:00,023,CA162212,10.0
2022-07-11 00:00:00,alm,CA162212,2.0
2022-07-11 00:00:00,023,CA162212,1.0
2022-07-18 00:00:00,023,CA162212,1.0
2022-07-25 00:00:00,023,CA162212,2.0
2022-07-25 00:00:00,alm,CA162212,1.0
2022-08-08 00:00:00,ALM,CA162212,20.0
2022-08-08 00:00:00,023,CA162212,1.0
2022-08-08 00:00:00,023,CA162212,1.0
2022-08-29 00:00:00,alm,CA162212,1.0
2022-09-12 00:00:00,023,CA162212,1.0
2022-09-12 00:00:00,ALM,CA162212,10.0
2022-09-12 00:00:00,023,CA162212,1.0
2022-10-31 00:00:00,026,CA162212,3.0
2022-11-07 00:00:00,ALM,CA162212,10.0
2022-11-07 00:00:00,023,CA162212,1.0
2022-11-21 00:00:00,ALM,CA162212,32.0
2022-11-28 00:00:00,ALM,CA162212,10.0
2022-12-19 00:00:00,023,CA162212,2.0
2022-12-19 00:00:00,023,CA162212,1.0
2022-12-26 00:00:00,019,CA162212,1.0
2022-12-26 00:00:00,019,CA162212,2.0
2023-01-02 00:00:00,ALM,CA162212,10.0
2023-01-09 00:00:00,019,CA162212,12.0
2023-01-16 00:00:00,026,CA162212,1.0
2023-02-06 00:00:00,ALM,CA162212,50.0
2023-02-06 00:00:00,019,CA162212,2.0
2023-02-20 00:00:00,010,CA162212,3.0
2023-02-20 00:00:00,ALM,CA162212,10.0
2023-03-06 00:00:00,019,CA162212,2.0
2023-03-06 00:00:00,023,CA162212,1.0
2023-03-06 00:00:00,019,CA162212,4.0
2023-03-27 00:00:00,026,CA162212,2.0
2023-04-03 00:00:00,019,CA162212,2.0
2023-04-17 00:00:00,ALM,CA162212,1.0
2023-05-01 00:00:00,ALM,CA162212,7.0
2023-05-15 00:00:00,019,CA162212,1.0
2023-05-15 00:00:00,ALM,CA162212,1.0
2023-05-22 00:00:00,019,CA162212,1.0
2023-05-29 00:00:00,026,CA162212,8.0
2023-06-12 00:00:00,026,CA162212,1.0
2023-06-12 00:00:00,ALM,CA162212,1.0
2023-06-19 00:00:00,ALM,CA162212,4.0
2023-06-26 00:00:00,ALM,CA162212,1.0
2023-08-14 00:00:00,ALM,CA162212,25.0
2023-09-04 00:00:00,026,CA162212,1.0
2023-09-11 00:00:00,019,CA162212,1.0
2023-09-18 00:00:00,ALM,CA162212,1.0
2023-10-02 00:00:00,019,CA162212,1.0
2023-10-02 00:00:00,019,CA162212,2.0
2023-10-02 00:00:00,019,CA162212,1.0
2023-11-06 00:00:00,122,CA162212,4.0
2023-11-13 00:00:00,ALM,CA162212,25.0
2023-11-20 00:00:00,ALM,CA162212,10.0
2023-11-27 00:00:00,ALM,CA162212,2.0
2023-12-04 00:00:00,ALM,CA162212,1.0
2024-01-01 00:00:00,ALM,CA162212,10.0
2024-01-01 00:00:00,026,CA162212,31.0
2024-01-08 00:00:00,ALM,CA162212,10.0
2024-01-08 00:00:00,ALM,CA162212,1.0
2024-01-08 00:00:00,ALM,CA162212,30.0
2024-01-08 00:00:00,ALM,CA162212,1.0
2024-01-15 00:00:00,ALM,CA162212,20.0
2024-01-15 00:00:00,ALM,CA162212,1.0
2024-01-15 00:00:00,ALM,CA162212,1.0
2024-01-15 00:00:00,ALM,CA162212,1.0
2024-01-15 00:00:00,ALM,CA162212,1.0
2024-01-22 00:00:00,ALM,CA162212,22.0
2024-01-22 00:00:00,ALM,CA162212,11.0
2024-01-22 00:00:00,023,CA162212,2.0
2024-01-22 00:00:00,023,CA162212,5.0
2024-01-29 00:00:00,019,CA162212,6.0
2024-01-29 00:00:00,ALM,CA162212,5.0
2024-01-29 00:00:00,030,CA162212,2.0
2024-02-05 00:00:00,ALM,CA162212,30.0
2024-02-05 00:00:00,030,CA162212,1.0
2024-02-05 00:00:00,ALM,CA162212,15.0
2024-02-12 00:00:00,019,CA162212,4.0
2024-02-12 00:00:00,ALM,CA162212,1.0
2024-02-19 00:00:00,030,CA162212,2.0
2024-02-26 00:00:00,030,CA162212,14.0
2024-02-26 00:00:00,ALM,CA162212,1.0
2024-03-04 00:00:00,ALM,CA162212,10.0
2024-03-18 00:00:00,019,CA162212,2.0
2024-03-18 00:00:00,ALM,CA162212,40.0
2024-03-18 00:00:00,ALM,CA162212,1.0
2024-03-18 00:00:00,ALM,CA162212,2.0
2024-03-25 00:00:00,026,CA162212,1.0
2024-03-25 00:00:00,030,CA162212,4.0
2024-04-01 00:00:00,ALM,CA162212,16.0
2024-04-22 00:00:00,026,CA162212,1.0
2024-04-29 00:00:00,023,CA162212,1.0
2024-04-29 00:00:00,023,CA162212,1.0
2024-05-13 00:00:00,ALM,CA162212,1.0
2024-05-13 00:00:00,019,CA162212,101.0
2024-05-13 00:00:00,ALM,CA162212,25.0
2024-05-20 00:00:00,ALM,CA162212,3.0
2024-05-27 00:00:00,ALM,CA162212,1.0
2024-06-03 00:00:00,ALM,CA162212,31.0
2024-06-10 00:00:00,030,CA162212,1.0
2024-06-10 00:00:00,030,CA162212,18.0
2024-06-17 00:00:00,ALM,CA162212,1.0
2024-06-24 00:00:00,ALM,CA162212,11.0
2023-02-27 00:00:00,ALM,CA162250,30.0
2023-05-15 00:00:00,ALM,CA162250,10.0
2024-05-27 00:00:00,ALM,CA162250,10.0
2022-01-17 00:00:00,ALM,CA162303,4.0
2022-02-21 00:00:00,ALM,CA162303,2.0
2022-03-07 00:00:00,ALM,CA162303,5.0
2022-04-11 00:00:00,ALM,CA162303,4.0
2022-04-18 00:00:00,ALM,CA162303,1.0
2022-05-16 00:00:00,ALM,CA162303,16.0
2022-06-13 00:00:00,ALM,CA162303,1.0
2022-10-17 00:00:00,ALM,CA162303,2.0
2022-11-14 00:00:00,ALM,CA162303,8.0
2022-11-21 00:00:00,ALM,CA162303,8.0
2023-01-02 00:00:00,ALM,CA162303,20.0
2023-01-09 00:00:00,ALM,CA162303,2.0
2023-01-23 00:00:00,ALM,CA162303,1.0
2023-01-30 00:00:00,ALM,CA162303,2.0
2023-02-06 00:00:00,ALM,CA162303,3.0
2023-03-06 00:00:00,ALM,CA162303,4.0
2023-03-20 00:00:00,ALM,CA162303,1.0
2023-03-27 00:00:00,ALM,CA162303,2.0
2023-04-10 00:00:00,ALM,CA162303,8.0
2023-04-24 00:00:00,ALM,CA162303,1.0
2023-05-01 00:00:00,ALM,CA162303,2.0
2023-05-01 00:00:00,ALM,CA162303,13.0
2023-05-22 00:00:00,ALM,CA162303,8.0
2023-05-22 00:00:00,ALM,CA162303,2.0
2023-05-29 00:00:00,ALM,CA162303,1.0
2023-06-12 00:00:00,ALM,CA162303,1.0
2023-07-24 00:00:00,ALM,CA162303,15.0
2023-09-25 00:00:00,ALM,CA162303,2.0
2023-10-16 00:00:00,ALM,CA162303,3.0
2023-10-23 00:00:00,ALM,CA162303,1.0
2023-10-23 00:00:00,ALM,CA162303,1.0
2023-10-23 00:00:00,ALM,CA162303,14.0
2023-11-06 00:00:00,ALM,CA162303,2.0
2023-11-27 00:00:00,ALM,CA162303,3.0
2024-01-22 00:00:00,ALM,CA162303,1.0
2024-02-05 00:00:00,ALM,CA162303,1.0
2024-02-19 00:00:00,ALM,CA162303,1.0
2024-02-19 00:00:00,ALM,CA162303,4.0
2024-03-18 00:00:00,ALM,CA162303,4.0
2024-04-08 00:00:00,ALM,CA162303,100.0
2024-04-29 00:00:00,ALM,CA162303,12.0
2022-10-24 00:00:00,ALM,CA171624,1.0
2022-05-16 00:00:00,ALM,CA171628,1.0
2022-05-30 00:00:00,030,CA171628,1.0
2024-04-01 00:00:00,ALM,CA171628,1.0
2022-04-11 00:00:00,ALM,CA172240,1.0
2022-04-18 00:00:00,alm,CA172240,2.0
2022-05-02 00:00:00,ALM,CA172240,2.0
2022-07-11 00:00:00,ALM,CA172240,1.0
2022-10-17 00:00:00,ALM,CA172240,1.0
2023-06-05 00:00:00,ALM,CA172240,1.0
2023-06-12 00:00:00,ALM,CA172240,2.0
2023-07-10 00:00:00,ALM,CA172240,2.0
2024-02-12 00:00:00,ALM,CA172240,1.0
2024-03-04 00:00:00,ALM,CA172240,1.0
2024-03-04 00:00:00,ALM,CA172240,2.0
2024-04-22 00:00:00,ALM,CA172240,1.0
2024-04-22 00:00:00,ALM,CA172240,1.0
2024-05-06 00:00:00,026,CA172240,1.0
2024-01-15 00:00:00,018,CA181639,1.0
2024-02-05 00:00:00,ALM,CA181639,1.0
2022-10-24 00:00:00,ALM,CA181640,6.0
2022-12-05 00:00:00,ALM,CA181640,4.0
2023-07-24 00:00:00,ALM,CA181640,1.0
2024-02-05 00:00:00,ALM,CA181640,1.0
2022-05-02 00:00:00,ALM,CA181645,1.0
2022-09-12 00:00:00,ALM,CA181645,4.0
2022-10-24 00:00:00,ALM,CA181645,4.0
2022-12-19 00:00:00,ALM,CA181645,2.0
2024-01-29 00:00:00,ALM,CA181645,4.0
2024-06-17 00:00:00,ALM,CA181645,1.0
2022-05-02 00:00:00,ALM,CA181646,3.0
2022-05-02 00:00:00,015,CA191657,1.0
2022-06-13 00:00:00,alm,CA191657,1.0
2023-01-30 00:00:00,ALM,CA191657,1.0
2023-11-20 00:00:00,028,CA191662,1.0
2022-10-31 00:00:00,026,CA191663,1.0
2022-12-12 00:00:00,ALM,CA191663,1.0
2022-11-14 00:00:00,ALM,CA191664,4.0
2024-02-19 00:00:00,ALM,CA191667,4.0
2024-04-15 00:00:00,026,CA191670,2.0
2022-05-09 00:00:00,ALM,CA201673,2.0
2022-05-16 00:00:00,ALM,CA201673,1.0
2023-05-15 00:00:00,ALM,CA201673,1.0
2024-02-12 00:00:00,ALM,CA201673,2.0
2022-01-24 00:00:00,ALM,CA201676,1.0
2022-02-07 00:00:00,ALM,CA201676,20.0
2022-02-21 00:00:00,ALM,CA201676,4.0
2022-02-28 00:00:00,ALM,CA201676,3.0
2022-02-28 00:00:00,018,CA201676,1.0
2022-03-07 00:00:00,018,CA201676,1.0
2022-03-14 00:00:00,ALM,CA201676,8.0
2022-04-11 00:00:00,ALM,CA201676,4.0
2022-04-25 00:00:00,018,CA201676,4.0
2022-04-25 00:00:00,ALM,CA201676,1.0
2022-05-23 00:00:00,018,CA201676,2.0
2022-07-04 00:00:00,ALM,CA201676,2.0
2022-07-11 00:00:00,ALM,CA201676,2.0
2022-08-29 00:00:00,ALM,CA201676,1.0
2022-09-12 00:00:00,ALM,CA201676,30.0
2022-09-26 00:00:00,018,CA201676,1.0
2022-11-07 00:00:00,018,CA201676,1.0
2023-02-27 00:00:00,ALM,CA201676,2.0
2023-03-27 00:00:00,ALM,CA201676,1.0
2023-04-03 00:00:00,ALM,CA201676,2.0
2023-04-17 00:00:00,ALM,CA201676,2.0
2023-07-17 00:00:00,ALM,CA201676,1.0
2023-09-04 00:00:00,ALM,CA201676,2.0
2023-12-18 00:00:00,ALM,CA201676,2.0
2024-01-08 00:00:00,ALM,CA201676,1.0
2024-01-08 00:00:00,018,CA201676,4.0
